timestamp,species,tilenum,lon,lat,obs,fcst,assim_flag,kept
20150422_1500,9,9449,-100.95453643798828,52.600711822509766,0.32185935974121094,0.2870999574661255,1,False
20150422_1800,8,4813,-115.58916473388672,57.425350189208984,0.3725799322128296,0.29098495841026306,1,False
20150422_1800,8,5230,-114.09286499023438,54.40664291381836,0.3124837577342987,0.25974318385124207,1,False
20150422_1800,8,6548,-109.60177612304688,55.92334747314453,0.346935510635376,0.28758594393730164,1,False
20150422_1800,9,6548,-109.60177612304688,55.92334747314453,0.3661128282546997,0.28758594393730164,1,False
20150423_0300,8,4338,-117.34257507324219,59.74941635131836,0.46509063243865967,0.41490820050239563,1,False
20150423_0300,8,6548,-109.60177612304688,55.92334747314453,0.3521900773048401,0.28482767939567566,1,False
20150423_0300,9,4813,-115.58915710449219,57.42535400390625,0.4553698003292084,0.3151523172855377,1,False
20150423_0600,8,4813,-115.58915710449219,57.42535400390625,0.4439138174057007,0.31016895174980164,1,False
20150423_0600,8,6548,-109.60177612304688,55.92334747314453,0.3347581624984741,0.29329144954681396,1,False
20150423_1500,9,9449,-100.92093658447266,52.63069534301758,0.2158161997795105,0.29636910557746887,1,False
20150423_1800,8,4813,-115.58916473388672,57.425357818603516,0.35671305656433105,0.3006760776042938,1,False
20150423_1800,8,6548,-109.60177612304688,55.9233512878418,0.3458717167377472,0.2903022766113281,1,False
20150423_1800,9,4813,-115.58916473388672,57.425357818603516,0.3775302469730377,0.3006760776042938,1,False
20150423_1800,9,9449,-100.95453643798828,52.600711822509766,0.33963486552238464,0.2579805552959442,1,False
20150424_0300,8,6548,-109.60177612304688,55.92334747314453,0.26991766691207886,0.28663769364356995,1,False
20150424_0300,9,4813,-115.58915710449219,57.42535400390625,0.351153701543808,0.28604206442832947,1,False
20150424_0300,9,6548,-109.60177612304688,55.92334747314453,0.336003839969635,0.28663769364356995,1,False
20150425_1800,9,4813,-115.58916473388672,57.425357818603516,0.295818030834198,0.27935418486595154,1,False
20150425_1800,9,6548,-109.60177612304688,55.9233512878418,0.32077664136886597,0.2781812846660614,1,False
20150426_1800,8,4338,-117.43999481201172,59.57487106323242,0.4364103674888611,0.40629318356513977,1,False
20150426_1800,8,4813,-115.58916473388672,57.42535400390625,0.35017654299736023,0.27588537335395813,1,False
20150426_1800,8,9449,-100.95453643798828,52.600711822509766,0.34130632877349854,0.30421650409698486,1,False
20150426_1800,9,6548,-109.60177612304688,55.9233512878418,0.3488563895225525,0.27791696786880493,1,False
20150426_1800,9,9449,-100.95453643798828,52.600711822509766,0.3933262526988983,0.30421650409698486,1,False
20150427_0300,8,4338,-117.43999481201172,59.57487106323242,0.4210558235645294,0.39878854155540466,1,False
20150427_0300,8,4813,-115.58917236328125,57.42535400390625,0.3196116089820862,0.2769812047481537,1,False
20150427_0300,8,5230,-114.09286499023438,54.40664291381836,0.30012795329093933,0.2578222155570984,1,False
20150427_0300,8,6548,-109.60177612304688,55.92334747314453,0.2982839345932007,0.2879253029823303,1,False
20150427_0300,9,9449,-100.95453643798828,52.600711822509766,0.32084164023399353,0.3005552887916565,1,False
20150427_0600,8,5230,-114.09286499023438,54.40664291381836,0.28324177861213684,0.2666180729866028,1,False
20150427_1500,9,9449,-100.95453643798828,52.600711822509766,0.3200131058692932,0.2989974915981293,1,False
20150427_1800,8,3823,-119.69874572753906,56.93465805053711,0.40120071172714233,0.3074898421764374,1,False
20150427_1800,8,4338,-117.43998718261719,59.57487106323242,0.46923744678497314,0.39608314633369446,1,False
20150427_1800,8,4813,-115.58916473388672,57.425357818603516,0.3698205351829529,0.28136172890663147,1,False
20150427_1800,8,5230,-114.09286499023438,54.40664291381836,0.3186948895454407,0.26971790194511414,1,False
20150427_1800,8,6548,-109.60177612304688,55.92334747314453,0.3717941343784332,0.28349769115448,1,False
20150427_1800,9,3823,-119.69874572753906,56.93465042114258,0.43956372141838074,0.307489812374115,1,False
20150427_1800,9,6548,-109.55728149414062,55.869049072265625,0.3958022892475128,0.25570401549339294,1,True
20150428_0300,8,6548,-109.60177612304688,55.92334747314453,0.365713894367218,0.2921135127544403,1,False
20150428_0300,8,9449,-100.95453643798828,52.600711822509766,0.279415100812912,0.2872202694416046,1,False
20150428_0300,9,3823,-119.69876098632812,56.93465042114258,0.3812696933746338,0.3204514682292938,1,False
20150428_0300,9,4338,-117.43999481201172,59.57487106323242,0.4372064471244812,0.39726853370666504,1,False
20150428_0300,9,4813,-115.58917236328125,57.42535400390625,0.3609500527381897,0.2755838632583618,1,False
20150428_0300,9,5230,-114.09286499023438,54.40664291381836,0.2874910533428192,0.26118507981300354,1,False
20150428_0300,9,9449,-100.95453643798828,52.600711822509766,0.28056320548057556,0.2872202694416046,1,False
20150428_0600,8,4813,-115.58915710449219,57.42535400390625,0.3376142084598541,0.27738049626350403,1,False
20150428_0600,8,5230,-114.09286499023438,54.40664291381836,0.2729547321796417,0.26314109563827515,1,False
20150428_0600,8,6548,-109.60177612304688,55.92334747314453,0.3497873544692993,0.2952802777290344,1,False
20150428_0600,9,3823,-119.69874572753906,56.93465042114258,0.36002078652381897,0.325595885515213,1,False
20150428_1800,8,4813,-115.54325866699219,57.34044647216797,0.40672919154167175,0.2919248044490814,1,False
20150428_1800,8,5230,-114.09286499023438,54.406646728515625,0.30350908637046814,0.2644815146923065,1,False
20150428_1800,8,6548,-109.6017837524414,55.9233512878418,0.41427260637283325,0.2893635332584381,1,False
20150428_1800,9,3823,-119.69874572753906,56.93465042114258,0.44423800706863403,0.3197768032550812,1,False
20150428_1800,9,4338,-117.43999481201172,59.57487106323242,0.5052201747894287,0.40033161640167236,1,False
20150428_1800,9,4813,-115.58916473388672,57.425357818603516,0.39740246534347534,0.27463725209236145,1,False
20150428_1800,9,9449,-100.95453643798828,52.600711822509766,0.4009960889816284,0.2823372781276703,1,False
20150429_0300,8,6548,-109.60177612304688,55.92334747314453,0.34481292963027954,0.2840743362903595,1,False
20150429_0300,8,9449,-100.95453643798828,52.600711822509766,0.31846848130226135,0.2853282392024994,1,False
20150429_0300,9,3823,-119.69874572753906,56.93465042114258,0.3859263062477112,0.30468639731407166,1,False
